,latitude,longitude,power,datetime
19628073,-30.993,115.58,466.1,2021-01-05 06:40:36
19628074,-30.997,115.56,529.1,2021-01-05 06:40:36
19628076,-30.984,115.556,348.2,2021-01-05 06:40:36
19628077,-30.989,115.536,990.9,2021-01-05 06:40:36
19628078,-30.993,115.515,1216.4,2021-01-05 06:40:36
19628080,-30.976,115.532,333.3,2021-01-05 06:40:36
19628081,-30.98,115.512,1709.9,2021-01-05 06:40:36
19628082,-30.985,115.491,271.7,2021-01-05 06:40:36
19628083,-30.911,115.466,100.3,2021-01-05 06:40:38
19628217,-30.971,115.541,129.9,2021-01-05 06:35:10
19628218,-30.981,115.491,102.4,2021-01-05 06:35:10
19628219,-30.981,115.501,101.9,2021-01-05 06:35:10
19628220,-30.981,115.511,608.0,2021-01-05 06:35:10
19628221,-30.981,115.521,607.7,2021-01-05 06:35:10
19628222,-30.981,115.531,129.9,2021-01-05 06:35:10
19628223,-30.981,115.541,129.7,2021-01-05 06:35:10
19628224,-30.981,115.551,133.0,2021-01-05 06:35:10
19628225,-30.981,115.561,133.0,2021-01-05 06:35:10
19628230,-30.991,115.491,102.4,2021-01-05 06:35:10
19628232,-30.991,115.511,431.4,2021-01-05 06:35:10
19628233,-30.991,115.521,431.1,2021-01-05 06:35:10
19628234,-30.991,115.531,355.4,2021-01-05 06:35:10
19628235,-30.991,115.541,355.2,2021-01-05 06:35:10
19628236,-30.991,115.551,132.9,2021-01-05 06:35:10
19628237,-30.991,115.561,132.9,2021-01-05 06:35:10
19628238,-30.991,115.571,171.0,2021-01-05 06:35:10
19628239,-30.991,115.581,171.1,2021-01-05 06:35:10
19628240,-30.991,115.591,171.2,2021-01-05 06:35:10
19628241,-30.991,115.601,120.1,2021-01-05 06:35:10
19628242,-30.991,115.611,120.3,2021-01-05 06:35:10
19628246,-31.001,115.511,431.4,2021-01-05 06:35:10
19628249,-31.001,115.551,193.6,2021-01-05 06:35:10
19628250,-31.001,115.561,193.6,2021-01-05 06:35:10
19628251,-31.001,115.571,193.7,2021-01-05 06:35:10
19628493,-31.8779,123.6197,154.5,2021-01-18 05:18:18
19628498,-31.8733,123.6209,189.4,2021-01-18 05:18:18
19628499,-31.8745,123.6113,127.8,2021-01-18 05:18:18
19628504,-31.8492,123.6363,122.5,2021-01-18 05:18:18
19628661,-25.793,151.477,152.7,2020-11-10 04:13:32
19628662,-25.797,151.455,447.2,2020-11-10 04:13:32
19628663,-25.78,151.474,120.5,2020-11-10 04:13:32
19628664,-25.783,151.469,241.7,2020-11-10 04:13:32
19628665,-25.787,151.448,201.0,2020-11-10 04:13:32
19628734,-31.876,123.614,128.9,2021-01-18 05:18:18
19628745,-31.8471,123.6384,125.2,2021-01-18 05:18:18
19628769,-31.8779,123.6197,154.5,2021-01-18 05:18:18
19628774,-31.8733,123.6209,189.4,2021-01-18 05:18:18
19628775,-31.8745,123.6113,127.8,2021-01-18 05:18:18
19628780,-31.8492,123.6363,122.5,2021-01-18 05:18:18
19628863,-31.881,123.601,158.3,2021-01-18 06:04:57
19628864,-31.881,123.611,158.0,2021-01-18 06:04:57
19628947,-30.762,120.455,238.2,2021-01-19 05:14:31
19628996,-31.8822,123.6187,263.3,2021-01-18 06:08:04
19628997,-31.8851,123.6064,106.1,2021-01-18 06:08:04
19628998,-31.8727,123.6158,162.2,2021-01-18 06:08:04
19629001,-31.8478,123.6347,126.7,2021-01-18 06:08:04
19629639,-14.516,143.894,184.8,2020-11-10 04:16:54
19629642,-14.483,144.087,414.6,2020-11-10 04:16:54
19629643,-14.484,144.076,791.3,2020-11-10 04:16:54
19629654,-14.394,142.32,143.5,2020-11-10 04:16:59
19629673,-30.762,120.455,238.2,2021-01-19 05:14:34
19630011,-30.762,120.455,238.2,2021-01-19 05:14:31
19630023,-27.3731,150.8284,101.4,2021-01-02 03:37:03
19630024,-27.3664,150.8272,113.1,2021-01-02 03:37:03
19630472,-30.7772,120.457,133.5,2021-01-19 04:59:23
19630564,-12.744,142.897,102.8,2020-11-10 04:17:24
19630565,-12.745,142.887,173.3,2020-11-10 04:17:24
19630566,-12.747,142.878,115.4,2020-11-10 04:17:24
19630569,-12.703,142.864,108.0,2020-11-10 04:17:25
19630571,-12.706,142.845,187.9,2020-11-10 04:17:25
19630572,-12.707,142.835,160.4,2020-11-10 04:17:25
19630575,-12.632,142.857,216.1,2020-11-10 04:17:26
19630598,-20.492,134.843,133.7,2020-11-10 04:15:35
19630609,-16.293,137.422,182.3,2020-11-10 04:16:39
19630612,-16.278,137.45,103.4,2020-11-10 04:16:39
19630613,-16.28,137.435,398.0,2020-11-10 04:16:39
19630615,-16.467,135.867,191.7,2020-11-10 04:16:39
19630617,-16.269,137.434,157.1,2020-11-10 04:16:40
19630625,-16.11,137.14,104.9,2020-11-10 04:16:43
19630628,-12.822,131.721,173.5,2020-11-10 04:17:46
19630632,-12.518,131.662,102.8,2020-11-10 04:17:52
19630755,-30.9881,115.6714,176.0,2021-01-02 05:18:04
19630766,-21.9277,118.4595,108.3,2021-01-02 05:20:54
19630770,-21.9237,118.4604,147.3,2021-01-02 05:20:54
19630777,-29.466,115.536,387.5,2021-01-06 03:04:46
19630778,-29.466,115.531,338.8,2021-01-06 03:04:47
19631322,-31.7693,116.4069,151.5,2021-01-02 06:09:17
19631325,-31.7686,116.4113,151.5,2021-01-02 06:09:17
19631456,-21.1889,145.7415,121.0,2020-11-15 03:39:13
19631504,-41.888,147.217,274.1,2020-11-10 04:09:26
19631508,-25.793,151.477,152.7,2020-11-10 04:13:32
19631509,-25.797,151.455,447.2,2020-11-10 04:13:32
19631510,-25.78,151.474,120.5,2020-11-10 04:13:32
19631511,-25.783,151.469,241.7,2020-11-10 04:13:32
19631512,-25.787,151.448,201.0,2020-11-10 04:13:32
19631570,-14.516,143.894,184.8,2020-11-10 04:16:53
19631573,-14.483,144.087,414.6,2020-11-10 04:16:53
19631574,-14.484,144.076,791.3,2020-11-10 04:16:53
19631585,-14.394,142.32,143.5,2020-11-10 04:16:59
19631603,-12.744,142.897,102.8,2020-11-10 04:17:24
19631604,-12.745,142.887,173.3,2020-11-10 04:17:24
19631605,-12.747,142.878,115.4,2020-11-10 04:17:24
19631608,-12.703,142.864,108.0,2020-11-10 04:17:25
19631610,-12.706,142.845,187.9,2020-11-10 04:17:25
19631611,-12.707,142.835,160.4,2020-11-10 04:17:25
19631614,-12.632,142.857,216.1,2020-11-10 04:17:26
19631637,-20.492,134.843,133.7,2020-11-10 04:15:35
19631648,-16.293,137.422,182.3,2020-11-10 04:16:39
19631651,-16.278,137.45,103.4,2020-11-10 04:16:39
19631652,-16.28,137.435,398.0,2020-11-10 04:16:39
19631654,-16.467,135.867,191.7,2020-11-10 04:16:39
19631656,-16.269,137.434,157.1,2020-11-10 04:16:39
19631664,-16.11,137.14,104.9,2020-11-10 04:16:42
19631667,-12.822,131.721,173.5,2020-11-10 04:17:46
19631671,-12.518,131.662,102.8,2020-11-10 04:17:51
19631848,-31.7693,116.4069,151.5,2021-01-02 06:09:17
19631851,-31.7686,116.4113,151.5,2021-01-02 06:09:17
19632036,-30.774,120.4573,253.6,2021-01-19 06:38:57
19632037,-30.7772,120.4455,276.8,2021-01-19 06:38:57
19632298,-24.336,147.9855,155.1,2021-01-06 03:14:00
19632299,-24.3305,147.9912,155.1,2021-01-06 03:14:00
19632364,-24.3266,147.9781,120.4,2021-01-06 03:14:00
19632365,-24.3216,147.9776,120.4,2021-01-06 03:14:00
19632366,-24.3222,147.9713,120.4,2021-01-06 03:14:00
19632370,-24.3303,147.9842,282.4,2021-01-06 03:14:00
19632371,-24.3254,147.9838,282.4,2021-01-06 03:14:00
19632373,-24.326,147.9775,282.4,2021-01-06 03:14:00
19632435,-24.3332,147.9883,316.3,2021-01-06 03:14:00
19632437,-24.3233,147.9873,251.4,2021-01-06 03:14:00
19632438,-24.3244,147.9747,370.5,2021-01-06 03:14:00
19632440,-24.3282,147.9809,848.1,2021-01-06 03:14:00
19632604,-30.774,120.4573,253.6,2021-01-19 06:38:57
19632605,-30.7772,120.4455,276.8,2021-01-19 06:38:57
19632731,-24.445,149.585,107.2,2021-01-06 04:07:53
19632734,-24.333,147.983,874.3,2021-01-06 04:07:59
19632735,-24.335,147.971,127.8,2021-01-06 04:07:59
19632736,-24.324,147.981,271.1,2021-01-06 04:07:59
19632737,-24.326,147.97,235.0,2021-01-06 04:07:59
19632738,-24.322,147.975,105.2,2021-01-06 04:07:59
19632749,-24.445,149.585,107.2,2021-01-06 04:07:52
19632752,-24.333,147.983,874.3,2021-01-06 04:07:58
19632753,-24.335,147.971,127.8,2021-01-06 04:07:58
19632754,-24.324,147.981,271.1,2021-01-06 04:07:58
19632755,-24.326,147.97,235.0,2021-01-06 04:07:58
19632756,-24.322,147.975,105.2,2021-01-06 04:07:59
19632839,-24.321,147.981,219.3,2021-01-06 04:02:08
19632961,-24.3327,147.9791,191.8,2021-01-06 04:03:48
19633003,-24.3281,147.9831,191.8,2021-01-06 04:03:48
19633013,-24.329,147.9784,191.8,2021-01-06 04:03:48
19633016,-24.3245,147.9823,200.9,2021-01-06 04:03:48
19633017,-24.3253,147.9776,200.9,2021-01-06 04:03:48
19633141,-24.4408,149.5875,101.8,2021-01-06 04:03:48
19633143,-24.4411,149.5878,109.7,2021-01-06 04:03:48
19633149,-24.3287,147.9906,127.9,2021-01-06 04:03:48
19633150,-24.3304,147.9811,571.0,2021-01-06 04:03:48
19633152,-24.323,147.9795,396.4,2021-01-06 04:03:48
19633153,-24.3247,147.9701,109.0,2021-01-06 04:03:48
19633208,-31.7219,116.0801,228.5,2021-02-01 16:23:42
19633209,-31.7238,116.0872,228.5,2021-02-01 16:23:42
19633210,-31.7254,116.093,316.9,2021-02-01 16:23:42
19633211,-31.7269,116.0983,316.9,2021-02-01 16:23:42
19633244,-31.7282,116.1034,169.0,2021-02-01 16:23:42
19633246,-31.7296,116.1084,169.0,2021-02-01 16:23:42
19633334,-31.7278,116.0774,228.5,2021-02-01 16:23:42
19633340,-31.7296,116.084,228.5,2021-02-01 16:23:42
19633341,-31.7312,116.0899,316.9,2021-02-01 16:23:42
19633342,-31.7326,116.0952,316.9,2021-02-01 16:23:42
19633343,-31.7341,116.1005,169.0,2021-02-01 16:23:42
19633344,-31.7355,116.1059,169.0,2021-02-01 16:23:42
19633469,-12.63,142.86,197.3,2020-11-10 04:12:44
19633474,-12.7,142.86,105.8,2020-11-10 04:12:44
19633510,-14.39,142.32,142.5,2020-11-10 04:12:44
19633807,-24.3327,147.9791,191.8,2021-01-06 04:03:48
19633808,-24.3281,147.9831,191.8,2021-01-06 04:03:48
19633809,-24.329,147.9784,191.8,2021-01-06 04:03:48
19633812,-24.3245,147.9823,200.9,2021-01-06 04:03:48
19633813,-24.3253,147.9776,200.9,2021-01-06 04:03:48
19633882,-34.969,116.624,114.5,2021-01-06 05:44:13
19633884,-34.955,116.644,142.1,2021-01-06 05:44:13
19633885,-34.957,116.622,223.0,2021-01-06 05:44:13
19633888,-29.464,115.525,170.5,2021-01-06 05:45:45
19634013,-29.4582,115.524,187.9,2021-01-06 05:43:21
19634843,-34.9568,116.6288,172.0,2021-01-06 06:33:09
19634844,-34.959,116.619,112.9,2021-01-06 06:33:09
19634849,-29.4546,115.5206,110.1,2021-01-06 06:34:35
19634883,-29.4569,115.5099,111.4,2021-01-06 06:34:35
19635591,-29.4586,115.5132,117.8,2021-01-06 06:34:35
19635592,-29.4574,115.5186,116.7,2021-01-06 06:34:35
19636286,-24.7383,153.2506,171.1,2020-12-22 03:44:38
19636481,-31.7274,116.0817,285.7,2021-02-01 16:23:42
19636482,-31.7294,116.0887,285.7,2021-02-01 16:23:42
19636483,-31.7308,116.0939,239.4,2021-02-01 16:23:42
19636484,-31.7323,116.0992,239.4,2021-02-01 16:23:42
19636489,-31.7398,116.1265,102.6,2021-02-01 16:23:42
19636490,-31.7413,116.1319,102.6,2021-02-01 16:23:42
19636564,-31.7333,116.079,285.7,2021-02-01 16:23:42
19636565,-31.735,116.0851,285.7,2021-02-01 16:23:42
19636566,-31.7365,116.0906,239.4,2021-02-01 16:23:42
19636567,-31.738,116.096,239.4,2021-02-01 16:23:42
19636667,-31.7438,116.2464,136.3,2021-02-01 16:23:42
19636670,-31.723,116.1206,179.2,2021-02-01 16:23:42
19636671,-31.726,116.1318,121.3,2021-02-01 16:23:42
19636732,-31.7319,116.1536,151.0,2021-02-01 16:23:42
19636736,-31.7436,116.1969,157.4,2021-02-01 16:23:42
19636737,-31.7467,116.2083,118.6,2021-02-01 16:23:42
19636740,-31.7258,116.0822,908.6,2021-02-01 16:23:42
19636741,-31.729,116.0941,1262.2,2021-02-01 16:23:42
19636742,-31.7318,116.1046,670.9,2021-02-01 16:23:42
19636743,-31.7347,116.1153,356.5,2021-02-01 16:23:42
19636744,-31.7378,116.1265,263.6,2021-02-01 16:23:42
19636745,-31.7407,116.1374,279.6,2021-02-01 16:23:42
19636746,-31.7438,116.1488,229.4,2021-02-01 16:23:42
19636762,-31.7379,116.203,140.8,2021-02-01 16:23:42
19636765,-31.7502,116.2474,169.3,2021-02-01 16:23:42
19636768,-31.7228,116.101,171.8,2021-02-01 16:23:42
19636769,-31.7255,116.1109,343.2,2021-02-01 16:23:42
19636770,-31.7286,116.1217,311.6,2021-02-01 16:23:42
19636771,-31.7316,116.1328,187.1,2021-02-01 16:23:42
19636772,-31.7346,116.1437,186.2,2021-02-01 16:23:42
19636773,-31.7378,116.1552,178.2,2021-02-01 16:23:42
19636774,-31.7408,116.166,124.1,2021-02-01 16:23:42
19636780,-31.7281,116.0722,159.6,2021-02-01 16:23:42
19636781,-31.7312,116.0836,1139.4,2021-02-01 16:23:42
19636782,-31.7344,116.0949,954.9,2021-02-01 16:23:42
19636783,-31.7375,116.1061,374.2,2021-02-01 16:23:42
19636784,-31.7407,116.1176,187.5,2021-02-01 16:23:42
19636785,-31.7437,116.1286,203.2,2021-02-01 16:23:42
19636786,-31.7466,116.1393,218.6,2021-02-01 16:23:42
19636787,-31.7497,116.1504,194.2,2021-02-01 16:23:42
19637018,-16.545,143.892,120.2,2020-12-22 04:53:00
19637019,-16.553,143.85,383.1,2020-12-22 04:53:00
19637021,-16.544,143.884,203.9,2020-12-22 04:53:00
19637022,-16.553,143.842,199.0,2020-12-22 04:53:00
19637158,-31.7219,116.0801,228.5,2021-02-01 16:23:42
19637159,-31.7238,116.0872,228.5,2021-02-01 16:23:42
19637160,-31.7254,116.093,316.9,2021-02-01 16:23:42
19637161,-31.7269,116.0983,316.9,2021-02-01 16:23:42
19637162,-31.7282,116.1034,169.0,2021-02-01 16:23:42
19637163,-31.7296,116.1084,169.0,2021-02-01 16:23:42
19637204,-31.7278,116.0774,228.5,2021-02-01 16:23:42
19637205,-31.7296,116.084,228.5,2021-02-01 16:23:42
19637206,-31.7312,116.0899,316.9,2021-02-01 16:23:42
19637207,-31.7326,116.0952,316.9,2021-02-01 16:23:42
19637208,-31.7341,116.1005,169.0,2021-02-01 16:23:42
19637209,-31.7355,116.1059,169.0,2021-02-01 16:23:42
19637261,-16.545,143.8826,271.7,2020-12-22 04:37:16
19637262,-16.5465,143.8756,140.0,2020-12-22 04:37:16
19637593,-31.7274,116.0817,285.7,2021-02-01 16:23:42
19637594,-31.7294,116.0887,285.7,2021-02-01 16:23:42
19637595,-31.7308,116.0939,239.4,2021-02-01 16:23:42
19637596,-31.7323,116.0992,239.4,2021-02-01 16:23:42
19637601,-31.7398,116.1265,102.6,2021-02-01 16:23:42
19637602,-31.7413,116.1319,102.6,2021-02-01 16:23:42
19637638,-31.7333,116.079,285.7,2021-02-01 16:23:42
19637639,-31.735,116.0851,285.7,2021-02-01 16:23:42
19637640,-31.7365,116.0906,239.4,2021-02-01 16:23:42
19637641,-31.738,116.096,239.4,2021-02-01 16:23:42
19637681,-29.24,129.71,295.3,2020-11-09 05:04:58
19637683,-29.25,129.71,389.2,2020-11-09 05:04:58
19637684,-29.25,129.72,895.2,2020-11-09 05:04:58
19637838,-27.22,123.19,103.9,2020-11-09 05:04:58
19637842,-27.23,123.18,103.6,2020-11-09 05:04:58
19637856,-27.57,125.33,185.4,2020-11-09 05:04:58
19637857,-27.57,125.34,217.3,2020-11-09 05:04:58
19637858,-27.57,125.35,217.2,2020-11-09 05:04:58
19637862,-27.58,125.34,129.6,2020-11-09 05:04:58
19637870,-27.6,125.37,106.9,2020-11-09 05:04:58
19637871,-27.6,125.38,106.7,2020-11-09 05:04:58
19637874,-28.41,125.79,162.0,2020-11-09 05:04:58
19637875,-28.41,125.8,162.0,2020-11-09 05:04:58
19637877,-28.42,125.79,148.3,2020-11-09 05:04:58
19637878,-28.42,125.8,148.4,2020-11-09 05:04:58
19637885,-28.86,128.38,153.7,2020-11-09 05:04:58
19637888,-28.87,128.38,179.3,2020-11-09 05:04:58
19637889,-28.87,128.39,122.3,2020-11-09 05:04:58
19637894,-28.89,128.57,194.3,2020-11-09 05:04:58
19637898,-28.91,128.57,103.8,2020-11-09 05:04:58
19637899,-28.91,128.58,103.8,2020-11-09 05:04:58
19637901,-29.04,127.78,125.0,2020-11-09 05:04:58
19637902,-29.04,127.79,107.7,2020-11-09 05:04:58
19637903,-29.05,127.78,238.1,2020-11-09 05:04:58
19637904,-29.05,127.79,268.4,2020-11-09 05:04:58
19637905,-29.05,127.8,268.4,2020-11-09 05:04:58
19637907,-29.05,127.86,149.5,2020-11-09 05:04:58
19637912,-29.06,127.8,398.8,2020-11-09 05:04:58
19637913,-29.06,127.81,292.9,2020-11-09 05:04:58
19637914,-29.06,127.86,168.6,2020-11-09 05:04:58
19637918,-29.07,127.81,124.6,2020-11-09 05:04:58
19637919,-29.09,127.83,135.3,2020-11-09 05:04:58
19638153,-29.7421,115.1053,111.1,2020-12-22 06:15:26
19638342,-29.7421,115.1053,111.1,2020-12-22 06:15:26
19638507,-41.888,147.217,274.1,2020-11-10 04:09:26
19638511,-25.793,151.477,152.7,2020-11-10 04:13:32
19638512,-25.797,151.455,447.2,2020-11-10 04:13:32
19638513,-25.78,151.474,120.5,2020-11-10 04:13:32
19638514,-25.783,151.469,241.7,2020-11-10 04:13:33
19638515,-25.787,151.448,201.0,2020-11-10 04:13:33
19638569,-14.516,143.894,184.8,2020-11-10 04:16:53
19638572,-14.483,144.087,414.6,2020-11-10 04:16:53
19638573,-14.484,144.076,791.3,2020-11-10 04:16:53
19638584,-14.394,142.32,143.5,2020-11-10 04:16:59
19638602,-12.744,142.897,102.8,2020-11-10 04:17:24
19638603,-12.745,142.887,173.3,2020-11-10 04:17:24
19638604,-12.747,142.878,115.4,2020-11-10 04:17:24
19638607,-12.703,142.864,108.0,2020-11-10 04:17:25
19638609,-12.706,142.845,187.9,2020-11-10 04:17:25
19638610,-12.707,142.835,160.4,2020-11-10 04:17:25
19638613,-12.632,142.857,216.1,2020-11-10 04:17:26
19638834,-20.492,134.843,133.7,2020-11-10 04:15:35
19638938,-27.22,123.19,103.9,2020-11-09 04:59:43
19638947,-27.23,123.18,103.6,2020-11-09 04:59:43
19639035,-27.57,125.33,185.4,2020-11-09 04:59:43
19639036,-27.57,125.34,217.3,2020-11-09 04:59:43
19639037,-27.57,125.35,217.2,2020-11-09 04:59:43
19639041,-27.58,125.34,129.6,2020-11-09 04:59:43
19639049,-27.6,125.37,106.9,2020-11-09 04:59:43
19639050,-27.6,125.38,106.7,2020-11-09 04:59:43
19639053,-28.41,125.79,162.0,2020-11-09 04:59:43
19639054,-28.41,125.8,162.0,2020-11-09 04:59:43
19639057,-28.42,125.79,148.3,2020-11-09 04:59:43
19639058,-28.42,125.8,148.4,2020-11-09 04:59:43
19639065,-28.86,128.38,153.7,2020-11-09 04:59:43
19639068,-28.87,128.38,179.3,2020-11-09 04:59:43
19639069,-28.87,128.39,122.3,2020-11-09 04:59:43
19639074,-28.89,128.57,194.3,2020-11-09 04:59:43
19639078,-28.91,128.57,103.8,2020-11-09 04:59:43
19639079,-28.91,128.58,103.8,2020-11-09 04:59:43
19639081,-29.04,127.78,125.0,2020-11-09 04:59:43
19639082,-29.04,127.79,107.7,2020-11-09 04:59:43
19639083,-29.05,127.78,238.2,2020-11-09 04:59:43
19639084,-29.05,127.79,268.4,2020-11-09 04:59:43
19639085,-29.05,127.8,268.4,2020-11-09 04:59:43
19639087,-29.05,127.86,149.5,2020-11-09 04:59:43
19639094,-29.06,127.8,398.8,2020-11-09 04:59:43
19639095,-29.06,127.81,292.9,2020-11-09 04:59:43
19639096,-29.06,127.86,168.6,2020-11-09 04:59:43
19639100,-29.07,127.81,124.6,2020-11-09 04:59:43
19639101,-29.09,127.83,135.3,2020-11-09 04:59:43
19639123,-16.293,137.422,182.3,2020-11-10 04:16:39
19639126,-16.278,137.45,103.4,2020-11-10 04:16:39
19639127,-16.28,137.435,398.0,2020-11-10 04:16:39
19639129,-16.467,135.867,191.7,2020-11-10 04:16:39
19639131,-16.269,137.434,157.1,2020-11-10 04:16:39
19639139,-16.11,137.14,104.9,2020-11-10 04:16:42
19639214,-12.822,131.721,173.5,2020-11-10 04:17:46
19639218,-12.518,131.662,102.8,2020-11-10 04:17:51
19639734,-29.247,129.72,984.7,2020-11-09 05:08:36
19639735,-29.248,129.71,429.9,2020-11-09 05:08:36
19639737,-29.239,129.708,322.2,2020-11-09 05:08:36
19639767,-16.417,136.07,103.0,2020-11-09 05:11:45
19639775,-15.097,133.275,113.0,2020-11-09 05:12:15
19639776,-15.456,130.884,117.4,2020-11-09 05:12:15
19639785,-13.131,135.944,134.3,2020-11-09 05:12:38
19639788,-13.131,135.937,152.5,2020-11-09 05:12:39
19639915,-11.216,132.297,126.7,2020-11-09 05:13:19
19639918,-11.204,132.295,144.2,2020-11-09 05:13:19
19639922,-11.208,132.289,185.2,2020-11-09 05:13:20
19639925,-30.002,124.613,157.8,2020-11-09 05:08:32
19639926,-29.986,124.626,203.5,2020-11-09 05:08:33
19639930,-29.089,127.828,183.5,2020-11-09 05:08:42
19639932,-29.064,127.864,232.6,2020-11-09 05:08:42
19639933,-29.07,127.812,167.5,2020-11-09 05:08:42
19639934,-29.072,127.799,129.8,2020-11-09 05:08:42
19639936,-29.054,127.862,205.9,2020-11-09 05:08:42
19639937,-29.06,127.81,414.7,2020-11-09 05:08:42
19639938,-29.062,127.798,572.8,2020-11-09 05:08:42
19639940,-29.052,127.796,373.9,2020-11-09 05:08:43
19639941,-29.053,127.783,334.0,2020-11-09 05:08:43
19639943,-29.043,127.781,161.2,2020-11-09 05:08:43
19639944,-29.044,127.789,133.3,2020-11-09 05:08:43
19639946,-28.908,128.574,121.6,2020-11-09 05:08:43
19639948,-28.898,128.572,100.8,2020-11-09 05:08:44
19639955,-28.888,128.571,237.4,2020-11-09 05:08:44
19639959,-28.868,128.39,150.9,2020-11-09 05:08:44
19639960,-28.869,128.378,228.3,2020-11-09 05:08:44
19639962,-28.86,128.377,193.6,2020-11-09 05:08:45
19639965,-28.416,125.809,161.7,2020-11-09 05:08:57
19639966,-28.417,125.793,301.8,2020-11-09 05:08:57
19639968,-28.406,125.791,329.9,2020-11-09 05:08:57
19639969,-27.598,125.374,225.4,2020-11-09 05:09:11
19639972,-27.576,125.354,326.0,2020-11-09 05:09:11
19639973,-27.578,125.337,272.4,2020-11-09 05:09:11
19639979,-27.579,125.348,145.9,2020-11-09 05:09:11
19639981,-27.568,125.346,475.9,2020-11-09 05:09:11
19639982,-27.57,125.329,403.8,2020-11-09 05:09:11
19639986,-27.285,123.646,150.0,2020-11-09 05:09:18
19639987,-27.286,123.664,124.1,2020-11-09 05:09:19
19639989,-27.235,123.19,182.6,2020-11-09 05:09:20
19639991,-27.227,123.182,350.0,2020-11-09 05:09:20
19639997,-21.424,120.065,106.9,2020-11-09 05:11:00
19639998,-21.414,120.056,138.5,2020-11-09 05:11:01
19640230,-31.722,116.117,175.1,2021-02-01 17:22:19
19640231,-31.724,116.129,147.6,2021-02-01 17:22:19
19640232,-31.726,116.14,132.3,2021-02-01 17:22:19
19640233,-31.728,116.151,187.1,2021-02-01 17:22:19
19640234,-31.73,116.163,131.9,2021-02-01 17:22:19
19640241,-31.745,116.254,132.6,2021-02-01 17:22:19
19640242,-31.747,116.265,145.7,2021-02-01 17:22:19
19640245,-31.726,116.08,387.7,2021-02-01 17:22:19
19640246,-31.728,116.092,779.7,2021-02-01 17:22:19
19640247,-31.73,116.104,587.0,2021-02-01 17:22:19
19640248,-31.732,116.115,299.8,2021-02-01 17:22:19
19640249,-31.734,116.126,158.6,2021-02-01 17:22:19
19640250,-31.736,116.138,120.3,2021-02-01 17:22:19
19640251,-31.737,116.149,192.5,2021-02-01 17:22:19
19640252,-31.739,116.161,115.8,2021-02-01 17:22:19
19640282,-31.739,116.101,186.3,2021-02-01 17:22:19
19640283,-31.741,116.113,143.4,2021-02-01 17:22:19
19640285,-31.745,116.136,108.9,2021-02-01 17:22:19
19640286,-31.747,116.147,349.0,2021-02-01 17:22:19
19640287,-31.749,116.159,172.1,2021-02-01 17:22:19
19640355,-26.521,151.272,510.1,2020-11-11 03:18:18
19640356,-26.523,151.25,136.1,2020-11-11 03:18:18
19640357,-26.508,151.271,297.3,2020-11-11 03:18:18
19640359,-26.495,151.269,167.5,2020-11-11 03:18:19
19640361,-26.521,151.288,125.6,2020-11-11 03:18:19
19640362,-26.523,151.266,371.4,2020-11-11 03:18:19
19640364,-26.51,151.264,268.1,2020-11-11 03:18:19
19640365,-26.497,151.263,155.9,2020-11-11 03:18:19
19640381,-25.779,151.465,384.4,2020-11-11 03:18:30
19640382,-25.781,151.443,107.2,2020-11-11 03:18:30
19640384,-25.779,151.457,274.9,2020-11-11 03:18:31
19640387,-25.747,151.125,123.2,2020-11-11 03:18:31
19640397,-25.731,148.723,193.0,2020-11-11 03:18:35
19640399,-25.72,148.718,113.3,2020-11-11 03:18:36
